[SOL] autonomic:autonomic at 17:20:13
[SOL] autonomic:Empieza el proceso: 1329846836580 at 18:53:56
[SOL] autonomic:Termina el proceso 1329846837803 at 18:53:57
[SOL] autonomic:Light: 16 at 18:53:58
[SOL] autonomic:autonomic at 18:54:29
[SOL] autonomic:Light: 31 at 18:54:31
[SOL] autonomic:Light: 24 at 18:54:37
[SOL] autonomic:Light: 31 at 18:54:44
[SOL] autonomic:Light: 31 at 18:54:50
[SOL] autonomic:Empieza el proceso: 1329846896603 at 18:54:56
[SOL] autonomic:Termina el proceso 1329846897823 at 18:54:57
[SOL] autonomic:Light: 31 at 18:54:58
[SOL] autonomic:autonomic at 18:55:30
[SOL] autonomic:Light: 30 at 18:55:31
[SOL] autonomic:Light: 25 at 18:55:37
[SOL] autonomic:Light: 24 at 18:55:44
[SOL] autonomic:Light: 24 at 18:55:50
[SOL] autonomic:Empieza el proceso: 1329846956713 at 18:55:56
[SOL] autonomic:Termina el proceso 1329846957930 at 18:55:57
[SOL] autonomic:Light: 13 at 18:55:58
[SOL] autonomic:autonomic at 18:56:30
[SOL] autonomic:Light: 24 at 18:56:31
[SOL] autonomic:Light: 24 at 18:56:38
[SOL] autonomic:Light: 24 at 18:56:44
[SOL] autonomic:Light: 30 at 18:56:50
[SOL] autonomic:Empieza el proceso: 1329847016743 at 18:56:56
[SOL] autonomic:Termina el proceso 1329847017961 at 18:56:57
[SOL] autonomic:Light: 31 at 18:56:58
[SOL] autonomic:autonomic at 18:57:30
[SOL] autonomic:Light: 29 at 18:57:31
[SOL] autonomic:Light: 31 at 18:57:38
[SOL] autonomic:Light: 30 at 18:57:44
[SOL] autonomic:Light: 25 at 18:57:50
[SOL] autonomic:Empieza el proceso: 1329847076775 at 18:57:56
[SOL] autonomic:Termina el proceso 1329847077991 at 18:57:57
[SOL] autonomic:Light: 25 at 18:57:58
[SOL] autonomic:autonomic at 18:58:30
[SOL] autonomic:Light: 25 at 18:58:31
[SOL] autonomic:Light: 25 at 18:58:38
[SOL] autonomic:Light: 25 at 18:58:44
[SOL] autonomic:Light: 27 at 18:58:50
[SOL] autonomic:Empieza el proceso: 1329847136856 at 18:58:56
[SOL] autonomic:Termina el proceso 1329847138078 at 18:58:57
[SOL] autonomic:Light: 26 at 18:58:58
[SOL] autonomic:autonomic at 18:59:30
[SOL] autonomic:Light: 26 at 18:59:32
[SOL] autonomic:Light: 27 at 18:59:38
[SOL] autonomic:Light: 25 at 18:59:44
[SOL] autonomic:Light: 26 at 18:59:51
[SOL] autonomic:Empieza el proceso: 1329847197120 at 18:59:56
[SOL] autonomic:Termina el proceso 1329847198338 at 18:59:58
[SOL] autonomic:Light: 25 at 18:59:59
[SOL] autonomic:autonomic at 19:0:30
[SOL] autonomic:Light: 26 at 19:0:32
[SOL] autonomic:Light: 25 at 19:0:38
[SOL] autonomic:Light: 26 at 19:0:44
[SOL] autonomic:Light: 26 at 19:0:51
[SOL] autonomic:Empieza el proceso: 1329847257174 at 19:0:56
[SOL] autonomic:Termina el proceso 1329847258392 at 19:0:58
[SOL] autonomic:Light: 25 at 19:0:59
[SOL] autonomic:autonomic at 19:1:30
[SOL] autonomic:Light: 26 at 19:1:31
[SOL] autonomic:Light: 27 at 19:1:38
[SOL] autonomic:Light: 27 at 19:1:44
[SOL] autonomic:Light: 25 at 19:1:50
[SOL] autonomic:Empieza el proceso: 1329847316935 at 19:1:56
[SOL] autonomic:Termina el proceso 1329847318153 at 19:1:57
[SOL] autonomic:Light: 26 at 19:1:59
[SOL] autonomic:autonomic at 19:2:30
[SOL] autonomic:Light: 26 at 19:2:32
[SOL] autonomic:Light: 25 at 19:2:38
[SOL] autonomic:Light: 27 at 19:2:44
[SOL] autonomic:Light: 25 at 19:2:51
[SOL] autonomic:Empieza el proceso: 1329847377085 at 19:2:56
[SOL] autonomic:Termina el proceso 1329847378303 at 19:2:58
[SOL] autonomic:Light: 26 at 19:2:59
[SOL] autonomic:Termina el proceso 1329847381029 at 19:3:0
[SOL] autonomic:Termina el proceso 1329847383750 at 19:3:3
[SOL] autonomic:Light: 26 at 19:3:5
[SOL] autonomic:Termina el proceso 1329847387311 at 19:3:7
[SOL] autonomic:autonomic at 19:3:30
[SOL] autonomic:Light: 24 at 19:3:31
[SOL] autonomic:Light: 26 at 19:3:38
[SOL] autonomic:Light: 25 at 19:3:44
[SOL] autonomic:Light: 26 at 19:3:50
[SOL] autonomic:Empieza el proceso: 1329847436954 at 19:3:56
[SOL] autonomic:Termina el proceso 1329847438171 at 19:3:57
[SOL] autonomic:Light: 25 at 19:3:59
[SOL] autonomic:autonomic at 19:4:30
[SOL] autonomic:Light: 26 at 19:4:32
[SOL] autonomic:Light: 25 at 19:4:38
[SOL] autonomic:Light: 25 at 19:4:44
[SOL] autonomic:Light: 27 at 19:4:51
[SOL] autonomic:Empieza el proceso: 1329847497114 at 19:4:56
[SOL] autonomic:Termina el proceso 1329847498330 at 19:4:58
[SOL] autonomic:Light: 26 at 19:4:59
[SOL] autonomic:autonomic at 19:5:30
[SOL] autonomic:Light: 24 at 19:5:32
[SOL] autonomic:Light: 22 at 19:5:38
[SOL] autonomic:Light: 22 at 19:5:44
[SOL] autonomic:Light: 23 at 19:5:51
[SOL] autonomic:Empieza el proceso: 1329847557078 at 19:5:56
[SOL] autonomic:Termina el proceso 1329847558297 at 19:5:58
[SOL] autonomic:Light: 24 at 19:5:59
[SOL] autonomic:Termina el proceso 1329847561019 at 19:6:0
[SOL] autonomic:autonomic at 19:6:30
[SOL] autonomic:Light: 24 at 19:6:32
[SOL] autonomic:Light: 28 at 19:6:38
[SOL] autonomic:Light: 28 at 19:6:44
[SOL] autonomic:Light: 27 at 19:6:51
[SOL] autonomic:Empieza el proceso: 1329847617123 at 19:6:56
[SOL] autonomic:Termina el proceso 1329847618342 at 19:6:58
[SOL] autonomic:Light: 28 at 19:6:59
[SOL] autonomic:autonomic at 19:7:30
[SOL] autonomic:Light: 25 at 19:7:32
[SOL] autonomic:Light: 27 at 19:7:38
[SOL] autonomic:Light: 26 at 19:7:44
[SOL] autonomic:Light: 28 at 19:7:51
[SOL] autonomic:Empieza el proceso: 1329847677190 at 19:7:56
[SOL] autonomic:Termina el proceso 1329847678408 at 19:7:58
[SOL] autonomic:Light: 27 at 19:7:59
[SOL] autonomic:Termina el proceso 1329847681131 at 19:8:0
[SOL] autonomic:autonomic at 19:8:30
[SOL] autonomic:Light: 27 at 19:8:32
[SOL] Light-1214906738:Light-1214906738 at 11:51:33
[SOL] Light-1214906738:(SERVICE (NOMBRE Light-1214906738) (TIPO light)) at 11:51:44
[SOL] Light-1214906738:Light: 24 at 11:52:42
[SOL] Light-1214906738:Light: 25 at 11:52:48
[SOL] Light-1214906738:Light: 23 at 11:52:54
[SOL] Light-1214906738:Light: 24 at 11:53:1
[SOL] Light-1214906738:Light: 25 at 11:53:7
[SOL] Light-1214906738:Light: 22 at 11:53:13
[SOL] Light-1214906738:Light: 21 at 11:53:20
[SOL] Light-1214906738:Light: 23 at 11:53:26
[SOL] Light-1214906738:Light: 22 at 11:53:32
[SOL] Light-1214906738:Light: 21 at 11:53:39
[SOL] Light-1214906738:Light: 21 at 11:53:45
[SOL] Light-1214906738:Light: 21 at 11:53:52
[SOL] Light-1214906738:Light: 22 at 11:53:58
[SOL] Light-1214906738:Light: 22 at 11:54:4
[SOL] Light-1214906738:Light: 24 at 11:54:11
[SOL] Light-1214906738:Light: 23 at 11:54:17
[SOL] Light-1214906738:Light: 22 at 11:54:23
[SOL] Light-1214906738:Light: 22 at 11:54:30
[SOL] Light-1214906738:Light: 22 at 11:54:36
[SOL] Light-1214906738:Light: 20 at 11:54:42
[SOL] Light-1214906738:Light: 22 at 11:54:49
[SOL] Light-1214906738:Light: 22 at 11:54:55
[SOL] Light-1214906738:Light: 18 at 11:55:1
[SOL] Light-1214906738:Light: 21 at 11:55:8
[SOL] Light-1214906738:Light: 24 at 11:55:14
[SOL] Light-1214906738:Light: 22 at 11:55:21
[SOL] Light-1214906738:Light: 22 at 11:55:27
[SOL] Light-1214906738:Light: 22 at 11:55:33
[SOL] Light-1214906738:Light: 22 at 11:55:40
[SOL] Light-1214906738:Light: 21 at 11:55:46
[SOL] Light-1214906738:Light: 24 at 11:55:52
[SOL] Light-1214906738:Light: 19 at 11:55:59
[SOL] Light-592983655:Light-592983655 at 11:57:3
[SOL] Light-592983655:(SERVICE (NOMBRE Light-592983655) (TIPO light)) at 11:57:14
[SOL] Light2009781358:Light2009781358 at 11:58:3
[SOL] Light2009781358:(SERVICE (NOMBRE Light2009781358) (TIPO light)) at 11:58:14
[SOL] Light-708302176:Light-708302176 at 12:44:48
[SOL] Light-708302176:(SERVICE (NOMBRE Light-708302176) (TIPO light)) at 12:44:59
[SOL] Light-708302176:Light: 23 at 12:49:4
[SOL] Light-708302176:Light: 24 at 12:49:10
[SOL] Light-708302176:Light: 24 at 12:49:16
[SOL] Light-708302176:Light: 24 at 12:49:23
[SOL] Light-708302176:Light: 75 at 12:49:29
[SOL] Light-708302176:Light: 41 at 12:49:35
[SOL] Light-708302176:Light: 32 at 12:49:42
[SOL] Light-708302176:Light: 32 at 12:49:48
[SOL] Light-708302176:Light: 33 at 12:49:55
[SOL] Light1315959639:Light1315959639 at 16:4:31
[SOL] Light1315959639:(SERVICE (NOMBRE Light1315959639) (TIPO light)) at 16:4:42
[SOL] Light-2101344510:Light-2101344510 at 16:28:2
[SOL] Light-2101344510:(SERVICE (NOMBRE light) (TIPO light)) at 16:28:14
[SOL] Light495341141:Light495341141 at 16:28:32
[SOL] Light495341141:(SERVICE (NOMBRE Light495341141) (TIPO light)) at 16:28:44
[SOL] Light-1340140975:Light-1340140975 at 16:30:2
[SOL] Light-1340140975:(SERVICE (NOMBRE light) (TIPO light)) at 16:30:14
[SOL] Light-1340140975:Fill yourself at 16:30:17
[SOL] Light-1340140975:Fill yourself at 16:31:8
[SOL] Light-1340140975:Light: 43 at 16:31:11
[SOL] Light-1340140975:Light: 44 at 16:31:18
[SOL] Light-1340140975:Light: 44 at 16:31:24
[SOL] Light-1340140975:Light: 41 at 16:31:31
[SOL] Light-1340140975:Light: 42 at 16:31:37
[SOL] Light-1340140975:Light: 40 at 16:31:43
[SOL] Light-1340140975:Light: 46 at 16:31:50
[SOL] Light-1340140975:Light: 45 at 16:31:56
[SOL] Light-1340140975:Light: 46 at 16:32:2
[SOL] Light-1340140975:Light: 46 at 16:32:9
[SOL] Light-1340140975:Light: 42 at 16:32:15
[SOL] Light728482006:Light728482006 at 16:32:33
[SOL] Light728482006:(SERVICE (NOMBRE light) (TIPO light)) at 16:32:45
[SOL] Light1675320798:Light1675320798 at 16:41:4
[SOL] Light1675320798:(SERVICE (NOMBRE light) (TIPO light)) at 16:41:16
[SOL] Light1675320798:Fill yourself at 16:41:41
[SOL] Light1675320798:Light: 38 at 16:41:48
[SOL] Light1675320798:Light: 41 at 16:41:54
[SOL] Light1675320798:Light: 41 at 16:42:0
[SOL] Light1675320798:Light: 41 at 16:42:7
[SOL] Light1675320798:Light: 40 at 16:42:13
[SOL] Light1675320798:Light: 40 at 16:42:19
[SOL] Light1675320798:Light: 42 at 16:42:26
[SOL] Light1675320798:Light: 42 at 16:42:32
[SOL] Light1675320798:Light: 43 at 16:42:38
[SOL] Light1675320798:Light: 31 at 16:42:45
[SOL] Light1675320798:Light: 44 at 16:42:51
[SOL] Light1675320798:Light: 44 at 16:42:58
[SOL] Light1675320798:Light: 43 at 16:43:4
[SOL] Light1675320798:Light: 44 at 16:43:10
[SOL] Light1675320798:Light: 34 at 16:43:17
[SOL] Light1675320798:Light: 41 at 16:43:23
[SOL] Light1675320798:Light: 39 at 16:43:29
[SOL] Light1675320798:Light: 35 at 16:43:36
[SOL] Light-361495551:Light-361495551 at 16:44:5
[SOL] Light-361495551:(SERVICE (NOMBRE light) (TIPO light)) at 16:44:16
[SOL] Light-361495551:Fill yourself at 16:44:22
[SOL] Light-361495551:Light: 43 at 16:44:27
[SOL] Light-361495551:Light: 42 at 16:44:34
[SOL] Light-361495551:Light: 42 at 16:44:40
[SOL] Light-361495551:Light: 28 at 16:44:47
[SOL] Light-361495551:Light: 39 at 16:44:53
[SOL] Light-361495551:Light: 21 at 16:44:59
[SOL] Light-1252929749:Light-1252929749 at 16:49:5
[SOL] Light-1252929749:(SERVICE (NOMBRE light) (TIPO light)) at 16:49:17
[SOL] Light-1252929749:Fill yourself at 16:49:35
[SOL] Light-1252929749:Fill yourself at 16:49:50
[SOL] Light-1252929749:Fill yourself at 16:49:51
[SOL] Light-1252929749:Fill yourself at 16:49:52
[SOL] Light-1252929749:Fill yourself at 16:50:1
[SOL] Light-1252929749:Fill yourself at 16:50:8
[SOL] Light-1252929749:Fill yourself at 16:50:15
[SOL] Light-1252929749:Fill yourself at 16:50:16
[SOL] Light-1252929749:Fill yourself at 16:50:19
[SOL] Light-1252929749:Fill yourself at 16:50:31
[SOL] Light-1595503531:Light-1595503531 at 17:59:17
[SOL] Light-1595503531:(SERVICE (NOMBRE light) (TIPO light)) at 17:59:28
[SOL] Light-1595503531:Fill yourself at 17:59:51
[SOL] Light-1595503531:Light: 29 at 17:59:55
[SOL] Light-1595503531:Light: 29 at 18:0:1
[SOL] Light-1595503531:Fill yourself at 18:0:5
[SOL] Light-1595503531:Light: 29 at 18:0:7
[SOL] Light-1595503531:Light: 27 at 18:0:14
[SOL] Light-1595503531:Light: 29 at 18:0:20
[SOL] Light-1360226551:Light-1360226551 at 18:4:17
[SOL] Light-1360226551:(SERVICE (NOMBRE light) (TIPO light)) at 18:4:28
[SOL] Light1988272130:Light1988272130 at 18:6:43
[SOL] Light1311498815:Light1311498815 at 18:6:43
[SOL] Light1988272130:(SERVICE (NOMBRE light) (TIPO light)) at 18:6:54
[SOL] Light1311498815:(SERVICE (NOMBRE light) (TIPO light)) at 18:6:55
[SOL] Light1988272130:Fill yourself at 18:6:57
[SOL] Light1988272130:Light: 21 at 18:7:0
[SOL] Light1988272130:Light: 21 at 18:7:6
[SOL] Light1988272130:Fill yourself at 18:7:12
[SOL] Light1988272130:Light: 25 at 18:7:13
[SOL] Light1988272130:Light: 27 at 18:7:19
[SOL] Light1988272130:Light: 27 at 18:7:26
[SOL] Light1988272130:Light: 27 at 18:7:32
[SOL] Light1988272130:Light: 26 at 18:7:38
[SOL] Light1988272130:Light: 27 at 18:7:45
[SOL] Light1988272130:Light: 25 at 18:7:51
[SOL] Light1988272130:Light: 27 at 18:7:57
[SOL] Light1988272130:Light: 28 at 18:8:4
[SOL] Light1988272130:Light: 29 at 18:8:10
[SOL] Light1988272130:Light: 28 at 18:8:17
[SOL] Light1988272130:Light: 29 at 18:8:23
[SOL] Light1988272130:Light: 30 at 18:8:29
[SOL] Light1988272130:Light: 30 at 18:8:36
[SOL] Light1988272130:Light: 31 at 18:8:42
[SOL] Light1988272130:Light: 30 at 18:8:48
[SOL] Light1988272130:Light: 31 at 18:8:55
[SOL] Light1988272130:Light: 30 at 18:9:1
[SOL] Light1988272130:Light: 29 at 18:9:7
[SOL] Light1988272130:Light: 29 at 18:9:14
[SOL] Light1988272130:Light: 29 at 18:9:20
[SOL] Light1988272130:Light: 31 at 18:9:26
[SOL] Light1988272130:Light: 29 at 18:9:33
[SOL] Light1988272130:Light: 30 at 18:9:39
[SOL] Light1988272130:Light: 29 at 18:9:46
[SOL] Light1988272130:Light: 30 at 18:9:52
[SOL] Light1988272130:Light: 28 at 18:9:58
[SOL] Light1988272130:Light: 27 at 18:10:5
[SOL] Light1988272130:Light: 28 at 18:10:11
[SOL] Light1988272130:Light: 30 at 18:10:17
[SOL] Light1988272130:Light: 29 at 18:10:24
[SOL] Light1988272130:Light: 30 at 18:10:30
[SOL] Light1988272130:Light: 29 at 18:10:36
[SOL] Light1988272130:Light: 28 at 18:10:43
[SOL] Light1988272130:Light: 28 at 18:10:49
[SOL] Light1988272130:Light: 28 at 18:10:56
[SOL] Light1988272130:Light: 29 at 18:11:2
[SOL] Light1988272130:Light: 30 at 18:11:8
[SOL] Light1988272130:Light: 23 at 18:11:15
[SOL] Light1988272130:Light: 28 at 18:11:21
[SOL] Light1988272130:Light: 28 at 18:11:27
[SOL] Light1988272130:Light: 27 at 18:11:34
[SOL] Light1988272130:Light: 24 at 18:11:40
[SOL] Light1988272130:Light: 29 at 18:11:46
[SOL] Light1988272130:Light: 15 at 18:11:53
[SOL] Light1988272130:Light: 28 at 18:11:59
[SOL] Light1988272130:Light: 29 at 18:12:5
[SOL] Light1988272130:Light: 27 at 18:12:12
[SOL] Light1988272130:Light: 24 at 18:12:18
[SOL] Light1988272130:Light: 24 at 18:12:25
[SOL] Light1988272130:Light: 24 at 18:12:31
[SOL] Light1988272130:Light: 25 at 18:12:37
[SOL] Light1988272130:Light: 25 at 18:12:44
[SOL] Light1988272130:Light: 25 at 18:12:50
[SOL] Light1988272130:Light: 29 at 18:12:56
[SOL] Light1988272130:Light: 25 at 18:13:3
[SOL] Light1988272130:Light: 24 at 18:13:9
[SOL] Light1988272130:Light: 26 at 18:13:15
[SOL] Light1988272130:Light: 25 at 18:13:22
[SOL] Light1988272130:Light: 25 at 18:13:28
[SOL] Light1988272130:Light: 25 at 18:13:35
[SOL] Light1988272130:Light: 27 at 18:13:41
[SOL] Light1988272130:Light: 27 at 18:13:47
[SOL] Light1988272130:Light: 29 at 18:13:54
[SOL] Light1988272130:Light: 24 at 18:14:0
[SOL] Light1988272130:Light: 24 at 18:14:6
[SOL] Light1988272130:Light: 25 at 18:14:13
[SOL] Light1988272130:Light: 24 at 18:14:19
[SOL] Light1988272130:Light: 24 at 18:14:25
[SOL] Light1988272130:Light: 25 at 18:14:32
[SOL] Light1988272130:Light: 22 at 18:14:38
[SOL] Light1988272130:Light: 28 at 18:14:45
[SOL] Light1988272130:Light: 27 at 18:14:51
[SOL] Light1988272130:Light: 27 at 18:14:57
[SOL] Light1988272130:Light: 24 at 18:15:4
[SOL] Light1988272130:Light: 21 at 18:15:10
[SOL] Light1988272130:Light: 24 at 18:15:16
[SOL] Light1988272130:Light: 26 at 18:15:23
[SOL] Light1988272130:Light: 25 at 18:15:29
[SOL] Light1988272130:Light: 24 at 18:15:35
[SOL] Light1988272130:Light: 24 at 18:15:42
[SOL] Light1988272130:Light: 29 at 18:15:48
[SOL] Light1988272130:Light: 27 at 18:15:54
[SOL] Light1988272130:Light: 27 at 18:16:1
[SOL] Light1988272130:Light: 23 at 18:16:7
[SOL] Light1988272130:Light: 23 at 18:16:14
[SOL] Light1988272130:Light: 24 at 18:16:20
[SOL] Light1988272130:Light: 23 at 18:16:26
[SOL] Light1988272130:Light: 24 at 18:16:33
[SOL] Light1988272130:Light: 23 at 18:16:39
[SOL] Light1988272130:Light: 24 at 18:16:45
[SOL] Light1988272130:Light: 24 at 18:16:52
[SOL] Light1988272130:Light: 28 at 18:16:58
[SOL] Light1988272130:Light: 28 at 18:17:4
[SOL] Light1988272130:Light: 27 at 18:17:11
[SOL] Light1988272130:Light: 27 at 18:17:17
[SOL] Light1988272130:Light: 24 at 18:17:24
[SOL] Light1988272130:Light: 25 at 18:17:30
[SOL] Light1988272130:Light: 25 at 18:17:36
[SOL] Light1988272130:Light: 25 at 18:17:43
[SOL] Light1988272130:Light: 23 at 18:17:49
[SOL] Light1988272130:Light: 24 at 18:17:55
[SOL] Light1988272130:Light: 27 at 18:18:2
[SOL] Light1988272130:Light: 24 at 18:18:8
[SOL] Light1988272130:Light: 27 at 18:18:14
[SOL] Light1988272130:Light: 24 at 18:18:21
[SOL] Light1988272130:Light: 24 at 18:18:27
[SOL] Light1988272130:Light: 24 at 18:18:33
[SOL] Light1988272130:Light: 25 at 18:18:40
[SOL] Light1988272130:Light: 25 at 18:18:46
[SOL] Light1988272130:Light: 26 at 18:18:53
[SOL] Light1988272130:Light: 25 at 18:18:59
[SOL] Light1988272130:Light: 24 at 18:19:5
[SOL] Light1988272130:Light: 23 at 18:19:12
[SOL] Light1988272130:Light: 25 at 18:19:18
[SOL] Light1988272130:Light: 24 at 18:19:24
[SOL] Light1988272130:Light: 12 at 18:19:31
[SOL] Light1988272130:Light: 11 at 18:19:37
[SOL] Light879547273:Light879547273 at 18:20:14
[SOL] Light879547273:(SERVICE (NOMBRE light) (TIPO light)) at 18:20:25
[SOL] Light879547273:Fill yourself at 18:20:48
[SOL] Light879547273:Light: 25 at 18:20:51
[SOL] Light879547273:Light: 27 at 18:20:58
[SOL] Light879547273:Fill yourself at 18:21:2
[SOL] Light879547273:Light: 26 at 18:21:4
[SOL] Light879547273:Light: 25 at 18:21:10
[SOL] Light879547273:Light: 25 at 18:21:17
[SOL] Light879547273:Light: 27 at 18:21:23
[SOL] Light879547273:Light: 25 at 18:21:30
[SOL] Light879547273:Light: 27 at 18:21:36
[SOL] Light879547273:Light: 29 at 18:21:42
[SOL] Light879547273:Light: 27 at 18:21:49
[SOL] Light879547273:Light: 28 at 18:21:55
[SOL] Light879547273:Light: 27 at 18:22:1
[SOL] Light879547273:Light: 26 at 18:22:8
[SOL] Light879547273:Light: 25 at 18:22:14
[SOL] Light879547273:Light: 26 at 18:22:20
[SOL] Light879547273:Light: 26 at 18:22:27
[SOL] Light879547273:Light: 27 at 18:22:33
[SOL] Light879547273:Light: 27 at 18:22:40
[SOL] Light879547273:Light: 26 at 18:22:46
[SOL] Light879547273:Light: 28 at 18:22:52
[SOL] Light879547273:Light: 25 at 18:22:59
[SOL] Light879547273:Light: 27 at 18:23:5
[SOL] Light879547273:Light: 26 at 18:23:12
[SOL] Light879547273:Light: 27 at 18:23:18
[SOL] Light879547273:Light: 28 at 18:23:24
[SOL] Light879547273:Light: 28 at 18:23:30
[SOL] Light879547273:Light: 26 at 18:23:37
[SOL] Light879547273:Light: 26 at 18:23:43
[SOL] Light879547273:Light: 25 at 18:23:49
[SOL] Light879547273:Light: 25 at 18:23:56
[SOL] Light879547273:Light: 25 at 18:24:2
[SOL] Light879547273:Light: 26 at 18:24:9
[SOL] Light879547273:Light: 25 at 18:24:15
[SOL] Light879547273:Light: 26 at 18:24:21
[SOL] Light879547273:Light: 26 at 18:24:28
[SOL] Light879547273:Light: 25 at 18:24:34
[SOL] Light879547273:Light: 25 at 18:24:40
[SOL] Light879547273:Fill yourself at 18:24:42
[SOL] Light879547273:Light: 24 at 18:24:47
[SOL] Light879547273:Light: 24 at 18:24:53
[SOL] Light879547273:Fill yourself at 18:24:57
[SOL] Light879547273:Light: 26 at 18:25:0
[SOL] Light879547273:Light: 26 at 18:25:6
[SOL] Light879547273:Light: 26 at 18:25:12
[SOL] Light879547273:Light: 26 at 18:25:19
[SOL] Light879547273:Light: 26 at 18:25:25
[SOL] Light879547273:Light: 27 at 18:25:32
[SOL] Light879547273:Light: 27 at 18:25:38
[SOL] Light879547273:Light: 24 at 18:25:44
[SOL] Light879547273:Light: 26 at 18:25:51
[SOL] Light879547273:Light: 25 at 18:25:57
[SOL] Light879547273:Light: 26 at 18:26:4
[SOL] Light879547273:Light: 28 at 18:26:10
[SOL] Light879547273:Light: 26 at 18:26:16
[SOL] Light879547273:Light: 26 at 18:26:23
[SOL] Light879547273:Light: 26 at 18:26:29
[SOL] Light879547273:Light: 26 at 18:26:35
[SOL] Light879547273:Light: 25 at 18:26:42
[SOL] Light879547273:Fill yourself at 18:26:48
[SOL] Light879547273:Light: 25 at 18:26:49
[SOL] Light879547273:Light: 27 at 18:26:55
[SOL] Light879547273:Light: 27 at 18:27:2
[SOL] Light879547273:Light: 26 at 18:27:8
[SOL] Light879547273:Light: 25 at 18:27:15
[SOL] Light879547273:Light: 25 at 18:27:21
[SOL] Light879547273:Light: 26 at 18:27:27
[SOL] Light879547273:Light: 25 at 18:27:34
[SOL] Light879547273:Light: 24 at 18:27:40
[SOL] Light879547273:Light: 25 at 18:27:47
[SOL] Light879547273:Light: 26 at 18:27:53
[SOL] Light879547273:Light: 28 at 18:27:59
[SOL] Light879547273:Light: 27 at 18:28:6
[SOL] Light879547273:Light: 25 at 18:28:12
[SOL] Light879547273:Light: 29 at 18:28:19
[SOL] Light879547273:Light: 25 at 18:28:25
[SOL] Light879547273:Light: 26 at 18:28:31
[SOL] Light879547273:Light: 26 at 18:28:38
[SOL] Light879547273:Light: 26 at 18:28:44
[SOL] Light879547273:Light: 26 at 18:28:51
[SOL] Light879547273:Light: 26 at 18:28:57
[SOL] Light879547273:Light: 26 at 18:29:3
[SOL] Light879547273:Light: 26 at 18:29:10
[SOL] Light879547273:Light: 26 at 18:29:16
[SOL] Light879547273:Fill yourself at 18:29:22
[SOL] Light879547273:Light: 26 at 18:29:23
[SOL] Light879547273:Light: 27 at 18:29:29
[SOL] Light879547273:Light: 26 at 18:29:36
